@relation spk5f

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,LH-,U,H*,HL-,L*,HH-}

@data
18,21,VB,17,IM,P2,yes,R1,?,?,4,Z,32,47,72,79,210,248,39,0.261,0.261,S
19,21,NNS,18,OBJ,P2,yes,R1,?,?,4,Z,26,47,62,73,186,216,30,0.228,0.456,S
20,21,IN,18,TMP,P2,yes,R1,?,?,4,Z,11,60,66,70,180,189,9,0.181,0.181,S
21,21,NN,20,PMOD,P2,yes,R1,?,?,4,Z,14,54,61,68,148,182,33,0.338,0.338,LL-
1,20,DT,2,NMOD,?,?,T1,?,?,2,A,49,29,66,78,139,298,159,0.174,0.349,L*+H
2,20,NNS,3,SBJ,?,?,T1,?,?,2,A,24,56,70,80,145,305,160,0.211,0.632,S
3,20,VBD,0,ROOT,?,?,T1,?,?,2,A,39,39,65,79,163,242,79,0.461,0.461,LH-
4,20,VBG,3,OPRD,?,?,R1,T1,?,2,B,26,54,69,80,217,256,39,0.231,0.461,H*
5,20,DT,6,NMOD,?,?,R1,T1,?,2,B,11,60,67,71,226,226,0,0.098,0.098,U
6,20,NNP,4,OBJ,?,?,R1,T1,?,2,B,23,52,67,75,177,300,122,0.228,0.685,LH-
7,20,TO,4,OPRD,?,?,R1,T1,?,2,B,19,50,61,68,234,239,6,0.119,0.119,U
8,20,VB,7,IM,?,?,R1,T1,?,2,B,26,51,69,78,207,237,30,0.227,0.454,S
9,20,NNS,8,OBJ,?,?,R1,T1,?,2,B,29,49,66,78,164,279,115,0.252,0.755,H*
10,20,TO,8,OPRD,?,?,R1,R1,?,2,B,12,58,64,69,209,228,19,0.133,0.133,U
11,20,VB,10,IM,?,?,R1,R1,?,2,B,25,49,64,74,184,234,51,0.199,0.398,S
12,20,PRP$,13,NMOD,?,?,R1,R1,?,2,B,23,49,64,72,180,184,4,0.119,0.119,U
13,20,NNS,11,OBJ,?,?,R1,R1,?,2,B,25,50,65,76,132,316,184,0.189,0.566,L*+H
14,20,CC,13,COORD,?,?,R1,R1,?,2,B,12,58,65,69,221,232,10,0.133,0.133,U
15,20,NNS,14,CONJ,?,?,R1,R1,?,2,B,15,60,69,75,222,263,41,0.357,0.357,S
16,20,RB,11,TMP,?,?,R1,R1,?,2,B,31,43,62,74,167,237,70,0.171,0.685,HL-
17,20,RB,11,ADV,?,?,R1,R1,?,2,B,25,54,71,79,217,244,27,0.231,0.231,H*
18,20,DT,20,NMOD,?,?,R1,R1,?,2,B,6,67,70,73,216,243,26,0.077,0.077,U
19,20,NN,4,TMP,?,?,R1,R1,?,2,B,23,50,65,73,177,216,39,0.276,0.276,S
20,20,RB,20,NMOD,?,?,R1,R1,?,2,B,29,43,61,71,168,177,9,0.174,0.349,LL-
1,16,NNS,9,SBJ,?,?,T1,?,?,3,A,54,28,69,83,170,287,118,0.184,0.552,L*+H
2,16,WP,3,SBJ,?,?,T1,?,?,3,A,9,63,68,72,244,293,50,0.113,0.113,U
3,16,VBP,1,NMOD,?,?,T1,?,?,3,A,17,61,71,77,212,244,31,0.179,0.179,S
4,16,TO,3,OPRD,?,?,T1,?,?,3,A,14,50,59,64,217,226,9,0.113,0.113,U
5,16,VB,4,IM,?,?,T1,?,?,3,A,28,46,67,74,233,263,30,0.358,0.358,H*
6,16,DT,8,NMOD,?,?,T1,?,?,3,A,15,57,68,73,226,252,26,0.109,0.109,U
7,16,VBN,8,NMOD,?,?,T1,?,?,3,A,26,52,68,77,209,267,58,0.231,0.462,S
8,16,NN,5,OBJ,?,?,T1,?,?,3,A,28,49,65,77,169,253,85,0.263,0.526,LH-
9,16,MD,17,OBJ,?,?,R1,?,?,3,B,12,58,63,70,196,276,80,0.224,0.224,U
10,16,VB,9,VC,?,?,R1,?,?,3,B,31,49,70,80,202,239,38,0.217,0.217,H*
11,16,PRP$,12,NMOD,?,?,R1,?,?,3,B,27,50,67,77,212,249,37,0.203,0.203,U
12,16,NNS,10,OBJ,?,?,R1,?,?,3,B,23,54,68,77,193,256,63,0.127,0.637,S
13,16,IN,12,LOC,?,?,R1,?,?,3,B,10,60,66,70,191,200,9,0.113,0.113,U
14,16,NNP,13,PMOD,?,?,R1,?,?,3,B,27,48,61,74,159,191,32,0.3,0.599,HL-
15,16,PRP,17,SBJ,?,?,SP1,?,?,3,Z,19,49,61,68,181,203,23,0.118,0.118,U
16,16,VBD,0,ROOT,?,?,SP1,?,?,3,Z,29,41,60,70,78,163,86,0.179,0.359,LL-
1,17,DT,2,NMOD,?,?,T1,?,?,2,A,50,31,67,81,147,304,156,0.288,0.288,L*+H
2,17,NNS,3,SBJ,?,?,T1,?,?,2,A,33,45,67,78,238,293,55,0.301,0.301,S
3,17,VBP,0,ROOT,?,?,R1,?,?,2,Z,6,71,74,76,200,242,42,0.092,0.092,U
4,17,VBN,3,VC,?,?,R1,?,?,2,Z,35,44,63,79,198,297,100,0.218,0.653,L*+H
5,17,TO,4,OPRD,?,?,R1,?,?,2,Z,11,57,64,68,244,258,14,0.11,0.11,U
6,17,VB,5,IM,?,?,R1,?,?,2,Z,17,58,69,75,207,219,13,0.124,0.248,S
7,17,NN,6,OBJ,?,?,R1,?,?,2,Z,22,55,69,77,188,270,82,0.152,0.607,H*
8,17,IN,6,TMP,?,?,R1,?,?,2,Z,8,66,70,74,184,194,10,0.144,0.289,S
9,17,NNP,10,NMOD,?,?,R1,?,?,2,Z,27,51,64,78,190,197,7,0.324,0.324,S
10,17,CD,8,PMOD,?,?,R1,?,?,2,Z,45,29,52,74,0,0,0,0.605,0.605,LL-
11,17,JJ,6,ADV,?,?,R1,?,?,2,Z,35,46,66,81,229,253,24,0.189,0.378,L*+H
12,17,TO,12,AMOD,?,?,R1,?,?,2,Z,17,50,62,67,219,239,19,0.116,0.116,U
13,17,NNS,13,PMOD,?,?,R1,?,?,2,Z,26,48,66,74,208,244,36,0.146,0.583,L*+H
14,17,CC,3,COORD,?,?,R1,?,?,2,Z,2,68,69,70,200,214,14,0.082,0.082,U
15,17,NNP,17,NAME,?,?,R1,?,?,2,Z,21,51,62,72,190,200,10,0.225,0.451,S
16,17,NNP,18,NMOD,?,?,R1,?,?,2,Z,21,47,62,68,173,211,38,0.139,0.416,S
17,17,NN,15,CONJ,?,?,R1,?,?,2,Z,28,37,56,65,149,173,24,0.156,0.467,LL-
1,16,IN,4,DEP,?,?,T1,T1,?,2,A,41,42,69,83,246,272,26,0.141,0.141,U
2,16,PRP$,3,NMOD,?,?,T1,T1,?,2,A,25,58,70,82,246,299,53,0.175,0.175,U
3,16,NNS,1,PMOD,?,?,T1,T1,?,2,A,27,51,69,78,137,299,162,0.197,0.592,L*+H
4,16,TO,14,PRP,?,?,T1,R1,?,2,A,7,66,69,73,241,259,18,0.098,0.098,U
5,16,VB,4,IM,?,?,T1,R1,?,2,A,12,66,72,78,220,243,23,0.264,0.264,L*
6,16,RP,5,PRT,?,?,T1,R1,?,2,A,27,48,65,75,222,224,3,0.141,0.141,S
7,16,IN,5,ADV,?,?,T1,R1,?,2,A,23,51,63,73,255,280,26,0.162,0.162,U
8,16,DT,9,NMOD,?,?,T1,R1,?,2,A,7,64,70,72,231,257,25,0.102,0.102,U
9,16,NNS,7,PMOD,?,?,T1,R1,?,2,A,36,41,63,78,86,221,135,0.358,0.716,LH-
10,16,DT,12,NMOD,?,?,R1,T1,?,2,Z,34,39,62,73,222,228,6,0.128,0.128,U
11,16,NN,14,SBJ,?,?,R1,T1,?,2,Z,39,39,65,79,240,296,56,0.25,0.5,L*+H
12,16,RB,14,ADV,?,?,R1,R1,?,2,Z,29,53,70,82,212,241,29,0.39,0.39,H*
13,16,MD,0,ROOT,?,?,R1,R1,?,2,Z,12,59,66,71,198,212,14,0.149,0.298,U
14,16,VB,14,VC,?,?,R1,R1,?,2,Z,22,49,61,71,182,207,25,0.151,0.303,S
15,16,DT,17,NMOD,?,?,R1,R1,?,2,Z,17,49,61,66,188,193,4,0.081,0.081,U
16,16,NN,15,OBJ,?,?,R1,R1,?,2,Z,22,46,58,68,151,158,8,0.313,0.313,LL-
1,9,CD,3,NMOD,?,?,R1,?,?,2,A,35,42,65,76,254,283,29,0.291,0.291,S
2,9,NN,3,NMOD,?,?,R1,?,?,2,A,32,50,70,82,133,316,184,0.225,1.352,H*
3,9,NNS,4,SBJ,?,?,R1,?,?,2,A,20,51,64,71,173,265,92,0.206,0.823,HL-
4,9,VBP,0,ROOT,?,?,T1,?,?,2,Z,22,48,63,70,217,223,7,0.135,0.135,U
5,9,NN,4,PRD,?,?,T1,?,?,2,Z,29,49,67,78,223,237,13,0.224,0.224,L*+H
6,9,IN,5,NMOD,?,?,T1,?,?,2,Z,15,57,66,72,206,224,18,0.092,0.092,U
7,9,DT,9,NMOD,?,?,T1,?,?,2,Z,18,49,60,68,208,218,9,0.114,0.114,U
8,9,NN,9,NMOD,?,?,T1,?,?,2,Z,15,54,62,69,180,203,23,0.181,0.362,S
9,9,NN,6,PMOD,?,?,T1,?,?,2,Z,22,44,58,66,86,181,95,0.268,0.268,LL-
1,22,DT,7,NMOD,?,?,T1,?,?,2,A,31,46,68,76,246,278,32,0.138,0.138,U
2,22,JJ,7,NMOD,?,?,T1,?,?,2,A,5,70,74,76,133,315,182,0.182,0.182,L*+H
3,22,JJ,5,NMOD,?,?,T1,?,?,2,A,15,63,69,77,156,299,143,0.192,0.385,L*+H
4,22,NN,7,NMOD,?,?,T1,?,?,2,A,28,49,65,77,175,247,71,0.363,0.363,S
5,22,NN,8,SBJ,?,?,T1,?,?,2,A,31,41,59,72,157,218,61,0.479,0.479,LH-
6,22,MD,0,ROOT,?,?,R1,?,?,2,Z,29,43,61,72,210,234,24,0.182,0.182,U
7,22,VBP,8,VC,?,?,R1,?,?,2,Z,18,58,69,76,250,288,39,0.312,0.312,H*
8,22,NNS,9,OBJ,?,?,R1,?,?,2,Z,24,50,66,74,157,288,130,0.156,0.625,S
9,22,IN,10,NMOD,?,?,R1,?,?,2,Z,26,43,58,69,209,222,13,0.131,0.131,U
10,22,NNS,11,PMOD,?,?,R1,?,?,2,Z,22,51,62,73,167,233,66,0.2,0.599,S
11,22,VBN,12,APPO,?,?,R1,?,?,2,Z,24,49,64,73,206,244,37,0.243,0.243,H*
12,22,TO,13,ADV,?,?,R1,?,?,2,Z,4,55,58,60,220,221,1,0.094,0.094,U
13,22,NNP,16,NAME,?,?,R1,?,?,2,Z,21,59,70,80,204,211,7,0.24,0.24,H*
14,22,NNP,14,PMOD,?,?,R1,?,?,2,Z,47,31,54,78,188,205,18,0.295,0.886,HL-
15,22,JJ,19,NMOD,?,?,R1,?,?,2,Z,47,30,66,77,132,315,183,0.247,0.494,L*+H
16,22,NN,16,APPO,?,?,R1,?,?,2,Z,25,52,68,77,160,168,8,0.4,0.4,LL-
17,22,CC,8,COORD,?,?,R1,?,?,2,Z,22,50,66,72,223,229,6,0.16,0.16,U
18,22,IN,26,NMOD,?,?,R1,?,?,2,Z,8,65,69,73,214,229,15,0.094,0.094,U
19,22,DT,23,NMOD,?,?,R1,?,?,2,Z,14,60,67,74,214,275,61,0.269,0.269,H*
20,22,NNS,21,PMOD,?,?,R1,?,?,2,Z,18,55,63,73,172,230,58,0.222,0.443,LL-
21,22,NNP,26,NAME,?,?,R1,?,?,2,Z,14,59,67,73,179,208,28,0.203,0.407,L*
22,22,NNP,20,CONJ,?,?,R1,?,?,2,Z,19,53,65,72,147,181,35,0.216,0.432,LL-
1,18,RB,3,ADV,Foc,?,R1,?,?,1,U,47,37,70,84,155,296,141,0.195,0.39,L*+H
2,18,VBN,3,SBJ,Foc,?,R1,?,?,1,U,32,42,64,74,208,261,53,0.154,0.463,S
3,18,MD,0,ROOT,?,?,R1,?,?,1,U,11,61,67,72,199,216,17,0.158,0.158,U
4,18,VB,3,VC,?,?,R1,?,?,1,U,15,60,71,75,202,219,17,0.174,0.174,S
5,18,NNS,4,PRD,?,?,R1,?,?,1,U,20,59,67,79,197,256,59,0.171,0.514,L*+H
6,18,IN,4,LOC,?,?,R1,?,?,1,U,13,57,66,70,199,227,28,0.119,0.119,U
7,18,NNS,6,PMOD,?,?,R1,?,?,1,U,17,55,65,72,211,252,41,0.179,0.537,S
8,18,IN,7,NMOD,?,?,R1,?,?,1,U,9,62,67,71,206,214,8,0.119,0.119,U
9,18,JJ,12,NMOD,?,?,R1,?,?,1,U,41,32,62,73,153,292,139,0.303,0.909,L*+H
10,18,NN,8,PMOD,?,?,R1,?,?,1,U,46,28,54,74,188,232,44,0.49,0.98,S
11,18,VBG,7,APPO,?,?,R1,?,?,1,U,46,33,66,79,241,263,22,0.229,0.458,S
12,18,IN,13,ADV,?,?,R1,?,?,1,U,19,53,63,72,207,256,49,0.221,0.221,U
13,18,NNS,16,NMOD,?,?,R1,?,?,1,U,24,51,67,76,206,289,83,0.205,0.411,L*+H
14,18,NN,14,PMOD,?,?,R1,?,?,1,U,35,42,66,77,242,296,53,0.209,0.837,LH-
15,18,JJ,19,NMOD,?,?,R1,?,?,1,U,43,39,69,82,232,296,65,0.147,0.587,H*
16,18,NNS,16,COORD,?,?,R1,?,?,1,U,35,41,64,76,93,202,109,0.207,0.622,LL-
17,18,CC,19,COORD,?,?,R1,?,?,1,U,23,52,65,75,201,212,11,0.19,0.19,U
18,18,NN,20,CONJ,?,?,R1,?,?,1,U,34,43,61,77,163,229,66,0.186,0.559,LL-
1,19,CD,2,NMOD,?,?,T1,?,?,2,A,24,53,66,77,150,195,45,0.199,0.397,L*+H
2,19,NN,6,SBJ,?,?,T1,?,?,2,A,20,56,68,76,162,298,136,0.151,0.303,S
3,19,IN,2,NMOD,?,?,T1,?,?,2,A,8,65,70,73,246,255,9,0.084,0.084,U
4,19,DT,5,NMOD,?,?,T1,?,?,2,A,14,62,69,75,255,281,26,0.104,0.104,U
5,19,NN,3,PMOD,?,?,T1,?,?,2,A,30,49,68,79,216,267,51,0.278,0.278,H*
6,19,MD,0,ROOT,?,?,R1,?,?,2,Z,6,67,71,74,214,267,54,0.154,0.154,U
7,19,VB,6,VC,?,?,R1,?,?,2,Z,15,61,69,76,207,226,18,0.149,0.149,S
8,19,VBN,7,VC,?,?,R1,?,?,2,Z,24,53,67,77,194,217,23,0.135,0.405,S
9,19,IN,8,ADV,?,?,R1,?,?,2,Z,9,62,67,71,190,203,13,0.137,0.137,U
10,19,NNS,9,PMOD,?,?,R1,?,?,2,Z,49,31,60,80,182,192,10,0.745,0.745,LH-
11,19,IN,8,ADV,?,?,R1,?,?,2,Z,26,47,62,73,214,235,21,0.174,0.174,U
12,19,DT,14,NMOD,?,?,R1,?,?,2,Z,9,65,69,74,202,222,20,0.143,0.143,U
13,19,NN,15,SBJ,?,?,R1,?,?,2,Z,22,56,68,79,205,235,30,0.249,0.249,H*
14,19,VBG,12,PMOD,?,?,R1,?,?,2,Z,21,53,70,74,205,244,39,0.104,0.209,S
15,19,IN,15,ADV,?,?,R1,?,?,2,Z,21,52,67,73,188,205,18,0.117,0.233,S
16,19,NNS,16,PMOD,?,?,R1,?,?,2,Z,19,59,71,78,204,250,46,0.333,0.333,L*+H
17,19,CC,17,COORD,?,?,R1,?,?,2,Z,7,64,69,71,222,245,24,0.084,0.084,U
18,19,NN,22,NMOD,?,?,R1,?,?,2,Z,25,48,64,74,220,238,18,0.216,0.432,S
19,19,NNS,18,CONJ,?,?,R1,?,?,2,Z,32,43,63,74,160,242,82,0.179,0.537,LL-
1,22,DT,3,NMOD,?,?,T1,?,?,2,A,40,32,57,72,219,244,26,0.141,0.141,U
2,22,NN,3,NMOD,?,?,T1,?,?,2,A,27,56,75,83,161,296,135,0.305,0.305,L*+H
3,22,NN,4,SBJ,?,?,T1,?,?,2,A,26,51,68,77,208,215,8,0.313,0.313,S
4,22,MD,0,ROOT,?,?,R1,?,?,2,Z,2,71,72,73,208,215,7,0.11,0.11,U
5,22,VB,4,VC,?,?,R1,?,?,2,Z,22,56,67,78,204,216,13,0.192,0.383,S
6,22,IN,5,ADV,?,?,R1,?,?,2,Z,5,64,67,69,194,210,15,0.125,0.125,U
7,22,NN,14,NMOD,?,?,R1,?,?,2,Z,26,53,69,79,197,298,101,0.25,0.501,H*
8,22,CC,9,COORD,?,?,R1,?,?,2,Z,22,52,66,75,242,252,10,0.157,0.157,U
9,22,NN,10,CONJ,?,?,R1,?,?,2,Z,26,50,68,75,167,268,101,0.198,0.595,L*+H
10,22,NNS,6,PMOD,?,?,R1,?,?,2,Z,45,28,55,73,146,208,62,0.657,0.657,LH-
11,22,NNS,14,COORD,?,?,R1,?,?,2,Z,48,28,60,76,217,288,71,0.334,1.002,L*+H
12,22,CC,16,COORD,?,?,R1,?,?,2,Z,41,37,62,78,231,233,2,0.211,0.211,U
13,22,VBN,21,NMOD,?,?,R1,?,?,2,Z,35,47,68,82,216,294,79,0.246,0.737,H*
14,22,NNS,17,CONJ,?,?,R1,?,?,2,Z,24,47,59,71,179,248,69,0.195,0.781,HL-
15,22,VBG,14,NMOD,?,?,R1,?,?,2,Z,34,41,65,75,218,261,44,0.177,0.532,L*+H
16,22,RB,25,DEP,?,?,R1,?,?,2,Z,13,59,66,72,200,223,23,0.133,0.133,U
17,22,JJ,28,NMOD,?,?,R1,?,?,2,Z,17,56,66,73,204,214,10,0.185,0.185,S
18,22,IN,25,DEP,?,?,R1,?,?,2,Z,20,49,60,69,194,223,29,0.183,0.183,U
19,22,CD,25,DEP,?,?,R1,?,?,2,Z,33,40,61,73,172,297,125,0.225,0.9,H*
20,22,IN,28,LOC,?,?,R1,?,?,2,Z,15,55,64,69,197,224,26,0.14,0.14,U
21,22,JJ,31,NMOD,?,?,R1,?,?,2,Z,21,51,65,72,186,208,22,0.153,0.306,S
22,22,NNS,29,PMOD,?,?,R1,?,?,2,Z,19,50,61,69,158,206,48,0.122,0.49,LL-
1,21,DT,2,NMOD,?,?,T1,?,?,2,A,31,41,63,72,234,251,18,0.119,0.119,U
2,21,NN,4,SBJ,?,?,T1,?,?,2,A,26,55,72,81,146,313,167,0.268,0.268,L*+H
3,21,RB,4,ADV,?,?,R1,?,?,2,Z,17,62,73,79,133,311,177,0.199,0.399,S
4,21,MD,0,ROOT,?,?,R1,?,?,2,Z,25,56,72,80,246,272,26,0.262,0.262,H*
5,21,VB,4,VC,?,?,R1,?,?,2,Z,20,61,77,81,275,297,22,0.22,0.22,S
6,21,CC,5,COORD,?,?,R1,?,?,2,Z,12,63,71,76,247,275,28,0.131,0.131,U
7,21,VB,6,CONJ,?,?,R1,?,?,2,Z,24,55,69,79,214,264,49,0.238,0.238,S
8,21,NNS,5,OBJ,?,?,R1,?,?,2,Z,29,44,63,73,172,258,86,0.336,0.672,H*
9,21,CC,8,COORD,?,?,R1,?,?,2,Z,31,45,67,75,222,234,12,0.184,0.184,U
10,21,NNS,9,CONJ,?,?,R1,?,?,2,Z,28,52,66,80,162,250,87,0.229,0.458,H*
11,21,NNS,5,OBJ,?,?,R1,?,?,2,Z,37,32,57,69,153,166,13,0.363,0.726,LH-
12,21,JJ,5,ADV,?,?,R1,?,?,2,Z,47,33,63,80,226,261,35,0.268,0.535,L*+H
13,21,TO,13,AMOD,?,?,R1,?,?,2,Z,13,62,70,75,207,244,37,0.125,0.125,U
14,21,NN,14,PMOD,?,?,R1,?,?,2,Z,23,51,66,74,199,235,36,0.131,0.393,S
15,21,IN,15,NMOD,?,?,R1,?,?,2,Z,14,62,71,76,186,206,21,0.149,0.149,S
16,21,DT,22,NMOD,?,?,R1,?,?,2,Z,8,61,66,68,190,195,5,0.107,0.107,U
17,21,NNP,19,NAME,?,?,R1,?,?,2,Z,6,66,69,72,195,227,32,0.173,0.173,H*
18,21,NNP,22,NAME,?,?,R1,?,?,2,Z,24,50,67,74,224,227,3,0.19,0.19,S
19,21,NNP,22,NAME,?,?,R1,?,?,2,Z,26,49,64,75,193,226,32,0.381,0.381,S
20,21,NNP,22,NAME,?,?,R1,?,?,2,Z,19,52,63,71,166,221,55,0.182,0.547,S
21,21,NNP,16,PMOD,?,?,R1,?,?,2,Z,21,48,59,70,0,0,0,0.142,0.427,LL-
1,22,DT,3,NMOD,?,?,T1,?,?,2,A,43,35,67,78,232,241,10,0.162,0.162,U
2,22,NN,3,NMOD,?,?,T1,?,?,2,A,29,53,70,83,173,288,114,0.158,0.474,L*+H
3,22,NNS,10,SBJ,?,?,T1,?,?,2,A,22,55,68,77,214,272,58,0.272,0.543,S
4,22,VBN,3,APPO,?,?,T1,?,?,2,A,25,58,72,83,228,278,50,0.162,0.324,L*+H
5,22,IN,4,LGS,?,?,T1,?,?,2,A,20,57,71,77,207,220,13,0.104,0.104,S
6,22,DT,8,NMOD,?,?,T1,?,?,2,A,13,61,68,74,202,209,6,0.116,0.116,U
7,22,NN,8,NMOD,?,?,T1,?,?,2,A,23,50,65,73,197,241,44,0.205,0.41,S
8,22,NN,5,PMOD,?,?,T1,?,?,2,A,35,39,61,74,161,202,41,0.44,0.44,LH-
9,22,RB,10,TMP,?,?,R1,?,?,2,Z,22,56,68,77,193,281,88,0.139,0.416,S
10,22,VBP,0,ROOT,?,?,R1,?,?,2,Z,5,67,70,72,192,220,28,0.173,0.173,U
11,22,VBN,10,VC,?,?,R1,?,?,2,Z,23,51,69,75,220,287,68,0.108,0.324,L*+H
12,22,TO,11,ADV,?,?,R1,?,?,2,Z,20,54,65,74,205,254,49,0.127,0.127,U
13,22,DT,15,NMOD,?,?,R1,?,?,2,Z,8,65,69,73,190,205,15,0.069,0.069,U
14,22,NN,15,NMOD,?,?,R1,?,?,2,Z,31,51,68,82,219,268,49,0.312,0.312,H*
15,22,NN,12,PMOD,?,?,R1,?,?,2,Z,46,28,54,74,133,318,185,0.663,0.663,LH-
17,22,DT,18,NMOD,?,?,R1,?,?,2,Z,16,58,70,74,227,244,16,0.1,0.1,U
18,22,NN,15,COORD,?,?,R1,?,?,2,Z,35,40,68,75,135,294,158,0.235,0.705,L*+H
19,22,CC,18,COORD,?,?,R1,?,?,2,Z,12,66,72,78,224,233,9,0.141,0.141,U
20,22,DT,24,NMOD,?,?,R1,?,?,2,Z,4,72,74,76,231,233,2,0.056,0.056,U
21,22,NN,24,NMOD,?,?,R1,?,?,2,Z,31,44,67,75,156,231,75,0.144,0.575,H*
22,22,NN,19,CONJ,?,?,R1,?,?,2,Z,27,43,59,70,140,163,23,0.296,0.296,LL-
1,17,DT,2,NMOD,?,?,SP1,?,?,3,A,33,37,56,71,251,256,6,0.151,0.151,U
2,17,NN,3,SBJ,?,?,SP1,?,?,3,A,24,55,71,79,139,312,172,0.123,0.37,L*+H
3,17,VBD,0,ROOT,?,?,SP1,?,?,3,A,17,60,68,77,200,293,93,0.207,0.207,S
4,17,DT,5,NMOD,?,?,T1,?,?,3,B,24,48,64,72,213,216,3,0.095,0.095,U
5,17,NN,13,SBJ,?,?,T1,?,?,3,B,48,26,58,74,154,233,78,0.633,0.633,LH-
6,17,IN,13,LOC,?,?,T1,?,?,3,B,52,27,69,79,246,274,28,0.179,0.358,L*+H
7,17,NN,7,PMOD,?,?,T1,?,?,3,B,21,56,69,77,206,265,60,0.165,0.33,S
8,17,IN,8,NMOD,?,?,T1,?,?,3,B,18,54,65,72,206,221,15,0.101,0.101,U
9,17,DT,11,NMOD,?,?,T1,?,?,3,B,16,62,69,78,205,273,68,0.263,0.263,H*
10,17,NN,9,PMOD,?,?,T1,?,?,3,B,42,32,53,74,185,266,81,0.756,0.756,LH-
11,17,MD,3,OBJ,?,?,R1,?,?,3,Z,46,29,62,75,230,233,3,0.151,0.151,U
12,17,VB,13,VC,?,?,R1,?,?,3,Z,28,52,66,80,245,295,50,0.165,0.33,H*
13,17,NNS,14,OBJ,?,?,R1,?,?,3,Z,23,54,69,78,192,294,102,0.217,0.65,S
14,17,IN,14,ADV,?,?,R1,?,?,3,Z,19,57,66,76,196,211,15,0.185,0.37,S
15,17,JJ,19,NMOD,?,?,R1,?,?,3,Z,27,48,65,75,194,267,74,0.147,0.442,L*+H
16,17,NN,19,NMOD,?,?,R1,?,?,3,Z,27,46,65,73,175,249,74,0.159,0.476,S
17,17,NNS,16,PMOD,?,?,R1,?,?,3,Z,40,37,58,77,0,0,0,0.335,0.669,LL-
1,24,NNP,3,NAME,?,?,T1,?,?,2,A,51,29,68,81,251,283,32,0.162,0.487,S
2,24,NNP,3,NAME,?,?,T1,?,?,2,A,29,51,70,80,152,291,139,0.201,0.201,H*
3,24,NNP,18,SBJ,?,?,T1,?,?,2,A,44,36,65,80,180,244,64,0.313,0.626,LH-
4,24,CD,6,NMOD,?,?,T1,?,?,2,A,38,40,68,78,224,259,35,0.145,0.578,L*+H
5,24,NNS,7,AMOD,?,?,T1,?,?,2,A,8,65,70,73,231,276,45,0.265,0.265,S
6,24,JJ,3,APPO,?,?,T1,?,?,2,A,46,28,51,74,168,218,50,0.578,0.578,LH-
7,24,DT,12,NMOD,?,?,T1,?,?,2,A,23,49,63,72,251,256,5,0.104,0.104,U
8,24,JJ,12,NMOD,?,?,T1,?,?,2,A,11,64,70,75,242,270,28,0.169,0.337,L*+H
9,24,NN,12,NMOD,?,?,T1,?,?,2,A,24,57,71,81,258,276,17,0.255,0.255,S
10,24,NN,3,APPO,?,?,T1,?,?,2,A,34,44,64,78,193,252,59,0.167,0.5,S
11,24,IN,12,LOC,?,?,T1,?,?,2,A,30,44,60,73,213,222,9,0.177,0.177,S
12,24,DT,16,NMOD,?,?,T1,?,?,2,A,31,41,64,72,214,234,20,0.201,0.201,S
13,24,NN,16,NMOD,?,?,T1,?,?,2,A,34,42,64,76,201,252,51,0.241,0.482,H*
14,24,NN,13,PMOD,?,?,T1,?,?,2,A,44,29,53,73,153,223,70,0.55,1.1,LH-
15,24,VBD,0,ROOT,?,?,R1,?,?,2,Z,28,49,67,76,218,228,11,0.193,0.193,U
16,24,VBN,18,VC,?,?,R1,?,?,2,Z,37,43,67,80,151,252,101,0.131,0.393,S
17,24,NN,19,OPRD,?,?,R1,?,?,2,Z,38,42,67,80,232,279,47,0.158,0.474,L*+H
18,24,IN,20,NMOD,?,?,R1,?,?,2,Z,9,62,68,71,213,227,14,0.12,0.12,U
19,24,PRP$,24,NMOD,?,?,R1,?,?,2,Z,22,49,59,71,210,214,4,0.195,0.195,U
20,24,NN,24,NMOD,?,?,R1,?,?,2,Z,25,51,68,76,179,270,91,0.148,0.591,H*
21,24,NN,21,PMOD,?,?,R1,?,?,2,Z,35,31,50,67,152,167,15,0.466,0.466,LL-
22,24,DT,28,NMOD,?,?,R1,?,?,2,Z,45,30,61,75,222,232,10,0.137,0.137,U
